"Timestamp","Name","PM2.5","Percent Difference","Humidity","Latitude","Longitude"
"2021-04-04T16:14:19.000Z","CCA 57th and Atlantic #1","32.4","1.872","30","33.9891","-118.1852"
"2021-04-04T16:16:19.000Z","CCA 57th and Atlantic #1","33.2","1.8560000000000003","30","33.9891","-118.1852"
"2021-04-04T16:18:21.000Z","CCA 57th and Atlantic #1","33","1.8560000000000003","28","33.9891","-118.1852"
"2021-04-04T16:20:19.000Z","CCA 57th and Atlantic #1","33.6","1.8560000000000003","28","33.9891","-118.1852"
"2021-04-04T16:22:23.000Z","CCA 57th and Atlantic #1","34.9","1.8560000000000003","30","33.9891","-118.1852"
"2021-04-04T16:24:20.000Z","CCA 57th and Atlantic #1","34.9","1.8560000000000003","29","33.9891","-118.1852"
"2021-04-04T16:26:19.000Z","CCA 57th and Atlantic #1","33.6","1.8560000000000003","28","33.9891","-118.1852"
"2021-04-04T16:28:21.000Z","CCA 57th and Atlantic #1","33.9","1.8560000000000003","28","33.9891","-118.1852"
"2021-04-04T16:30:20.000Z","CCA 57th and Atlantic #1","33.7","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:32:19.000Z","CCA 57th and Atlantic #1","34.2","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:34:20.000Z","CCA 57th and Atlantic #1","34.2","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:38:19.000Z","CCA 57th and Atlantic #1","34.6","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:40:22.000Z","CCA 57th and Atlantic #1","33.6","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:42:19.000Z","CCA 57th and Atlantic #1","34.9","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T16:44:19.000Z","CCA 57th and Atlantic #1","34.4","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:46:22.000Z","CCA 57th and Atlantic #1","33.3","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:48:22.000Z","CCA 57th and Atlantic #1","33.2","1.8560000000000003","27","33.9891","-118.1852"
"2021-04-04T16:50:22.000Z","CCA 57th and Atlantic #1","34","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T16:52:22.000Z","CCA 57th and Atlantic #1","33.5","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T16:54:23.000Z","CCA 57th and Atlantic #1","33.3","1.8560000000000003","25","33.9891","-118.1852"
"2021-04-04T16:56:23.000Z","CCA 57th and Atlantic #1","33.5","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T16:58:22.000Z","CCA 57th and Atlantic #1","33.1","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T17:00:22.000Z","CCA 57th and Atlantic #1","33.2","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T17:02:22.000Z","CCA 57th and Atlantic #1","33.1","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T17:04:22.000Z","CCA 57th and Atlantic #1","32.6","1.8560000000000003","26","33.9891","-118.1852"
"2021-04-04T17:06:25.000Z","CCA 57th and Atlantic #1","32.4","1.872","25","33.9891","-118.1852"
"2021-04-04T17:08:22.000Z","CCA 57th and Atlantic #1","32.3","1.872","24","33.9891","-118.1852"
"2021-04-04T17:10:23.000Z","CCA 57th and Atlantic #1","30.4","1.872","25","33.9891","-118.1852"
"2021-04-04T17:12:22.000Z","CCA 57th and Atlantic #1","31.6","1.872","24","33.9891","-118.1852"
"2021-04-04T17:14:22.000Z","CCA 57th and Atlantic #1","31.8","1.872","24","33.9891","-118.1852"
"2021-04-04T17:16:22.000Z","CCA 57th and Atlantic #1","30.8","1.872","24","33.9891","-118.1852"
"2021-04-04T17:18:22.000Z","CCA 57th and Atlantic #1","31.7","1.872","24","33.9891","-118.1852"
"2021-04-04T17:20:23.000Z","CCA 57th and Atlantic #1","31.2","1.872","24","33.9891","-118.1852"
"2021-04-04T17:22:24.000Z","CCA 57th and Atlantic #1","30.4","1.872","25","33.9891","-118.1852"
"2021-04-04T17:24:22.000Z","CCA 57th and Atlantic #1","31.1","1.872","24","33.9891","-118.1852"
"2021-04-04T17:26:22.000Z","CCA 57th and Atlantic #1","30","1.872","24","33.9891","-118.1852"
"2021-04-04T17:28:22.000Z","CCA 57th and Atlantic #1","30.5","1.872","25","33.9891","-118.1852"
"2021-04-04T17:30:25.000Z","CCA 57th and Atlantic #1","30.3","1.872","24","33.9891","-118.1852"
"2021-04-04T17:32:23.000Z","CCA 57th and Atlantic #1","30.2","1.872","23","33.9891","-118.1852"
"2021-04-04T17:34:22.000Z","CCA 57th and Atlantic #1","31","1.872","23","33.9891","-118.1852"
"2021-04-04T17:36:22.000Z","CCA 57th and Atlantic #1","31.3","1.872","23","33.9891","-118.1852"
"2021-04-04T17:38:22.000Z","CCA 57th and Atlantic #1","30","1.872","22","33.9891","-118.1852"
"2021-04-04T17:40:22.000Z","CCA 57th and Atlantic #1","30.6","1.872","22","33.9891","-118.1852"
"2021-04-04T17:42:22.000Z","CCA 57th and Atlantic #1","30.2","1.872","22","33.9891","-118.1852"
"2021-04-04T17:44:25.000Z","CCA 57th and Atlantic #1","32.3","1.872","22","33.9891","-118.1852"
"2021-04-04T17:46:27.000Z","CCA 57th and Atlantic #1","29.9","1.872","22","33.9891","-118.1852"
"2021-04-04T17:48:27.000Z","CCA 57th and Atlantic #1","28.9","1.872","22","33.9891","-118.1852"
"2021-04-04T17:50:22.000Z","CCA 57th and Atlantic #1","29.5","1.872","22","33.9891","-118.1852"
"2021-04-04T17:54:22.000Z","CCA 57th and Atlantic #1","29.3","1.872","21","33.9891","-118.1852"
"2021-04-04T17:56:23.000Z","CCA 57th and Atlantic #1","30.7","1.872","22","33.9891","-118.1852"
"2021-04-04T17:58:22.000Z","CCA 57th and Atlantic #1","30.7","1.872","22","33.9891","-118.1852"
"2021-04-04T18:00:27.000Z","CCA 57th and Atlantic #1","30.5","1.872","22","33.9891","-118.1852"
"2021-04-04T18:02:22.000Z","CCA 57th and Atlantic #1","29.8","1.872","22","33.9891","-118.1852"
"2021-04-04T18:04:22.000Z","CCA 57th and Atlantic #1","27.9","1.872","21","33.9891","-118.1852"
"2021-04-04T18:06:24.000Z","CCA 57th and Atlantic #1","29.6","1.872","21","33.9891","-118.1852"
"2021-04-04T18:08:24.000Z","CCA 57th and Atlantic #1","28.4","1.872","20","33.9891","-118.1852"
"2021-04-04T18:10:28.000Z","CCA 57th and Atlantic #1","30","1.872","19","33.9891","-118.1852"
"2021-04-04T18:12:24.000Z","CCA 57th and Atlantic #1","29.9","1.872","20","33.9891","-118.1852"
"2021-04-04T18:14:28.000Z","CCA 57th and Atlantic #1","28.2","1.8560000000000003","20","33.9891","-118.1852"
"2021-04-04T18:16:24.000Z","CCA 57th and Atlantic #1","28.2","1.872","19","33.9891","-118.1852"
"2021-04-04T18:18:24.000Z","CCA 57th and Atlantic #1","26.9","1.8560000000000003","19","33.9891","-118.1852"
"2021-04-04T18:20:23.000Z","CCA 57th and Atlantic #1","28.3","1.84","20","33.9891","-118.1852"
"2021-04-04T18:22:24.000Z","CCA 57th and Atlantic #1","29.4","1.824","20","33.9891","-118.1852"
"2021-04-04T18:26:25.000Z","CCA 57th and Atlantic #1","29.4","1.808","19","33.9891","-118.1852"
"2021-04-04T18:28:24.000Z","CCA 57th and Atlantic #1","31.6","1.808","19","33.9891","-118.1852"
"2021-04-04T18:30:45.000Z","CCA 57th and Atlantic #1","30.4","1.7760000000000002","19","33.9891","-118.1852"
"2021-04-04T18:39:05.000Z","CCA 57th and Atlantic #1","127.4","1.4080000000000001","18","33.9891","-118.1852"
"2021-04-04T18:53:36.000Z","CCA 57th and Atlantic #1","67.5","1.296","17","33.9891","-118.1852"
"2021-04-04T18:57:37.000Z","CCA 57th and Atlantic #1","49.9","1.232","18","33.9891","-118.1852"
"2021-04-04T18:59:39.000Z","CCA 57th and Atlantic #1","39","1.1680000000000001","17","33.9891","-118.1852"
"2021-04-04T19:02:41.000Z","CCA 57th and Atlantic #1","38.3","1.1360000000000001","17","33.9891","-118.1852"
"2021-04-04T19:04:47.000Z","CCA 57th and Atlantic #1","37.2","1.1360000000000001","16","33.9891","-118.1852"
"2021-04-04T19:12:36.000Z","CCA 57th and Atlantic #1","34.6","1.12","17","33.9891","-118.1852"
"2021-04-04T19:14:38.000Z","CCA 57th and Atlantic #1","33","1.104","17","33.9891","-118.1852"
"2021-04-04T19:18:39.000Z","CCA 57th and Atlantic #1","31.7","1.104","16","33.9891","-118.1852"
"2021-04-04T19:34:38.000Z","CCA 57th and Atlantic #1","34.3","1.056","17","33.9891","-118.1852"
"2021-04-04T19:39:08.000Z","CCA 57th and Atlantic #1","32","1.056","16","33.9891","-118.1852"
"2021-04-04T19:41:12.000Z","CCA 57th and Atlantic #1","31.1","1.04","18","33.9891","-118.1852"
"2021-04-04T19:43:05.000Z","CCA 57th and Atlantic #1","32.5","1.024","17","33.9891","-118.1852"
"2021-04-04T19:49:06.000Z","CCA 57th and Atlantic #1","30.8","1.008","18","33.9891","-118.1852"
"2021-04-04T19:51:08.000Z","CCA 57th and Atlantic #1","31.2","1.008","17","33.9891","-118.1852"
"2021-04-04T19:53:08.000Z","CCA 57th and Atlantic #1","33.6","0.96","17","33.9891","-118.1852"
"2021-04-04T19:55:07.000Z","CCA 57th and Atlantic #1","34","0.9440000000000001","18","33.9891","-118.1852"
"2021-04-04T19:57:10.000Z","CCA 57th and Atlantic #1","39.8","0.8960000000000001","17","33.9891","-118.1852"
"2021-04-04T19:59:09.000Z","CCA 57th and Atlantic #1","54.7","0.784","17","33.9891","-118.1852"
"2021-04-04T20:01:59.000Z","CCA 57th and Atlantic #1","40.4","0.8480000000000001","18","33.9891","-118.1852"
"2021-04-04T20:03:07.000Z","CCA 57th and Atlantic #1","90.9","0.6080000000000001","18","33.9891","-118.1852"
"2021-04-04T20:05:08.000Z","CCA 57th and Atlantic #1","95.9","0.6240000000000001","18","33.9891","-118.1852"
"2021-04-04T20:07:08.000Z","CCA 57th and Atlantic #1","62.5","0.72","18","33.9891","-118.1852"
"2021-04-04T20:09:08.000Z","CCA 57th and Atlantic #1","54.6","0.72","18","33.9891","-118.1852"
"2021-04-04T20:11:05.000Z","CCA 57th and Atlantic #1","114.8","0.4640000000000001","19","33.9891","-118.1852"
"2021-04-04T20:13:05.000Z","CCA 57th and Atlantic #1","82.5","0.5760000000000001","19","33.9891","-118.1852"
"2021-04-04T20:15:24.000Z","CCA 57th and Atlantic #1","104.2","0.512","19","33.9891","-118.1852"
"2021-04-04T20:17:08.000Z","CCA 57th and Atlantic #1","133.4","0","19","33.9891","-118.1852"
"2021-04-04T20:19:05.000Z","CCA 57th and Atlantic #1","135.8","0","19","33.9891","-118.1852"
"2021-04-04T20:21:06.000Z","CCA 57th and Atlantic #1","119.3","0.496","20","33.9891","-118.1852"
"2021-04-04T20:23:06.000Z","CCA 57th and Atlantic #1","198.3","0","21","33.9891","-118.1852"
"2021-04-04T20:25:08.000Z","CCA 57th and Atlantic #1","112","0","21","33.9891","-118.1852"
"2021-04-04T20:27:06.000Z","CCA 57th and Atlantic #1","91.1","0.44800000000000006","22","33.9891","-118.1852"
"2021-04-04T20:29:10.000Z","CCA 57th and Atlantic #1","69.8","0.672","22","33.9891","-118.1852"
"2021-04-04T20:31:08.000Z","CCA 57th and Atlantic #1","94.3","0.4640000000000001","22","33.9891","-118.1852"
"2021-04-04T20:33:10.000Z","CCA 57th and Atlantic #1","225.9","0","23","33.9891","-118.1852"
"2021-04-04T20:35:06.000Z","CCA 57th and Atlantic #1","123.3","0","23","33.9891","-118.1852"
"2021-04-04T20:37:06.000Z","CCA 57th and Atlantic #1","54.5","0.6240000000000001","24","33.9891","-118.1852"
"2021-04-04T20:39:09.000Z","CCA 57th and Atlantic #1","37.5","0.56","24","33.9891","-118.1852"
"2021-04-04T20:41:33.000Z","CCA 57th and Atlantic #1","37.8","0.5760000000000001","24","33.9891","-118.1852"
"2021-04-04T20:43:13.000Z","CCA 57th and Atlantic #1","36.1","0.6080000000000001","25","33.9891","-118.1852"
"2021-04-04T20:45:06.000Z","CCA 57th and Atlantic #1","82.4","0.8640000000000001","25","33.9891","-118.1852"
"2021-04-04T20:47:07.000Z","CCA 57th and Atlantic #1","54.4","0.784","25","33.9891","-118.1852"
"2021-04-04T20:49:06.000Z","CCA 57th and Atlantic #1","42.6","0.752","25","33.9891","-118.1852"
"2021-04-04T20:51:07.000Z","CCA 57th and Atlantic #1","87.3","0.9760000000000001","25","33.9891","-118.1852"
"2021-04-04T20:53:11.000Z","CCA 57th and Atlantic #1","97.5","1.056","26","33.9891","-118.1852"
"2021-04-04T20:55:08.000Z","CCA 57th and Atlantic #1","99.3","1.088","26","33.9891","-118.1852"
"2021-04-04T20:57:09.000Z","CCA 57th and Atlantic #1","31.4","0.8","26","33.9891","-118.1852"
"2021-04-04T20:59:08.000Z","CCA 57th and Atlantic #1","103.5","1.1360000000000001","26","33.9891","-118.1852"
"2021-04-04T21:01:07.000Z","CCA 57th and Atlantic #1","125.4","1.2160000000000002","26","33.9891","-118.1852"
"2021-04-04T21:03:13.000Z","CCA 57th and Atlantic #1","103.2","1.1840000000000002","26","33.9891","-118.1852"
"2021-04-04T21:05:09.000Z","CCA 57th and Atlantic #1","137.9","1.296","26","33.9891","-118.1852"
"2021-04-04T21:07:06.000Z","CCA 57th and Atlantic #1","180.9","1.3920000000000001","26","33.9891","-118.1852"
"2021-04-04T21:09:06.000Z","CCA 57th and Atlantic #1","294.2","1.5520000000000003","26","33.9891","-118.1852"
"2021-04-04T21:11:07.000Z","CCA 57th and Atlantic #1","192.1","1.456","26","33.9891","-118.1852"
"2021-04-04T21:13:06.000Z","CCA 57th and Atlantic #1","296.2","1.584","26","33.9891","-118.1852"
"2021-04-04T21:17:09.000Z","CCA 57th and Atlantic #1","179.1","1.4720000000000002","26","33.9891","-118.1852"
"2021-04-04T21:19:12.000Z","CCA 57th and Atlantic #1","185.4","1.504","26","33.9891","-118.1852"
"2021-04-04T21:21:07.000Z","CCA 57th and Atlantic #1","174.4","1.504","26","33.9891","-118.1852"
"2021-04-04T21:23:12.000Z","CCA 57th and Atlantic #1","130.8","1.456","26","33.9891","-118.1852"
"2021-04-04T21:25:09.000Z","CCA 57th and Atlantic #1","64.6","1.328","25","33.9891","-118.1852"
"2021-04-04T21:27:06.000Z","CCA 57th and Atlantic #1","132.5","1.456","26","33.9891","-118.1852"
"2021-04-04T21:29:10.000Z","CCA 57th and Atlantic #1","96.5","1.3920000000000001","26","33.9891","-118.1852"
"2021-04-04T21:31:09.000Z","CCA 57th and Atlantic #1","147.1","1.4720000000000002","26","33.9891","-118.1852"
"2021-04-04T21:33:23.000Z","CCA 57th and Atlantic #1","182","1.5360000000000003","26","33.9891","-118.1852"
"2021-04-04T21:35:10.000Z","CCA 57th and Atlantic #1","244.4","1.6","26","33.9891","-118.1852"
"2021-04-04T21:37:09.000Z","CCA 57th and Atlantic #1","16.3","1.744","26","33.9891","-118.1852"
"2021-04-04T21:39:06.000Z","CCA 57th and Atlantic #1","200.9","1.584","26","33.9891","-118.1852"
"2021-04-04T21:41:06.000Z","CCA 57th and Atlantic #1","17.2","1.7280000000000002","26","33.9891","-118.1852"
"2021-04-04T21:43:06.000Z","CCA 57th and Atlantic #1","170.6","1.568","26","33.9891","-118.1852"
"2021-04-04T21:45:06.000Z","CCA 57th and Atlantic #1","17.7","1.7280000000000002","27","33.9891","-118.1852"
"2021-04-04T21:47:06.000Z","CCA 57th and Atlantic #1","16.7","1.7120000000000002","27","33.9891","-118.1852"
"2021-04-04T21:49:07.000Z","CCA 57th and Atlantic #1","192","1.6160000000000003","27","33.9891","-118.1852"
"2021-04-04T21:51:06.000Z","CCA 57th and Atlantic #1","123.3","1.5520000000000003","27","33.9891","-118.1852"
"2021-04-04T21:53:07.000Z","CCA 57th and Atlantic #1","17","1.7280000000000002","27","33.9891","-118.1852"
"2021-04-04T21:55:06.000Z","CCA 57th and Atlantic #1","17.3","1.7920000000000003","27","33.9891","-118.1852"
"2021-04-04T21:57:15.000Z","CCA 57th and Atlantic #1","17.9","1.808","28","33.9891","-118.1852"
"2021-04-04T21:59:07.000Z","CCA 57th and Atlantic #1","22.2","1.808","28","33.9891","-118.1852"
"2021-04-04T22:01:06.000Z","CCA 57th and Atlantic #1","30","1.808","28","33.9891","-118.1852"
"2021-04-04T22:03:07.000Z","CCA 57th and Atlantic #1","17.4","1.84","28","33.9891","-118.1852"
"2021-04-04T22:05:07.000Z","CCA 57th and Atlantic #1","14.6","1.8560000000000003","28","33.9891","-118.1852"
"2021-04-04T22:07:07.000Z","CCA 57th and Atlantic #1","15.6","1.872","28","33.9891","-118.1852"
"2021-04-04T22:09:06.000Z","CCA 57th and Atlantic #1","14.3","1.8560000000000003","29","33.9891","-118.1852"
"2021-04-04T22:11:06.000Z","CCA 57th and Atlantic #1","15.6","1.8560000000000003","29","33.9891","-118.1852"
"2021-04-04T22:13:06.000Z","CCA 57th and Atlantic #1","15.3","1.872","29","33.9891","-118.1852"
"2021-04-04T22:15:06.000Z","CCA 57th and Atlantic #1","14.5","1.872","29","33.9891","-118.1852"
"2021-04-04T22:17:06.000Z","CCA 57th and Atlantic #1","14","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T22:19:06.000Z","CCA 57th and Atlantic #1","14.6","1.872","29","33.9891","-118.1852"
"2021-04-04T22:21:06.000Z","CCA 57th and Atlantic #1","14.7","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T22:23:07.000Z","CCA 57th and Atlantic #1","15.2","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T22:25:06.000Z","CCA 57th and Atlantic #1","16.6","1.872","29","33.9891","-118.1852"
"2021-04-04T22:27:06.000Z","CCA 57th and Atlantic #1","15.2","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T22:29:08.000Z","CCA 57th and Atlantic #1","14.1","1.872","30","33.9891","-118.1852"
"2021-04-04T22:31:06.000Z","CCA 57th and Atlantic #1","14","1.8880000000000001","30","33.9891","-118.1852"
"2021-04-04T22:33:10.000Z","CCA 57th and Atlantic #1","13.2","1.9040000000000001","29","33.9891","-118.1852"
"2021-04-04T22:35:08.000Z","CCA 57th and Atlantic #1","14.7","1.9040000000000001","30","33.9891","-118.1852"
"2021-04-04T22:37:09.000Z","CCA 57th and Atlantic #1","13.5","1.9360000000000002","29","33.9891","-118.1852"
"2021-04-04T22:39:06.000Z","CCA 57th and Atlantic #1","12.2","1.92","29","33.9891","-118.1852"
"2021-04-04T22:41:06.000Z","CCA 57th and Atlantic #1","15.3","1.8880000000000001","30","33.9891","-118.1852"
"2021-04-04T22:43:07.000Z","CCA 57th and Atlantic #1","17","1.9040000000000001","29","33.9891","-118.1852"
"2021-04-04T22:45:06.000Z","CCA 57th and Atlantic #1","15.5","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T22:47:07.000Z","CCA 57th and Atlantic #1","13.2","1.9040000000000001","29","33.9891","-118.1852"
"2021-04-04T22:49:06.000Z","CCA 57th and Atlantic #1","14.4","1.9040000000000001","29","33.9891","-118.1852"
"2021-04-04T22:51:08.000Z","CCA 57th and Atlantic #1","14","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T22:53:07.000Z","CCA 57th and Atlantic #1","13.7","1.9040000000000001","29","33.9891","-118.1852"
"2021-04-04T22:55:08.000Z","CCA 57th and Atlantic #1","13.5","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T22:57:07.000Z","CCA 57th and Atlantic #1","12.5","1.92","30","33.9891","-118.1852"
"2021-04-04T22:59:08.000Z","CCA 57th and Atlantic #1","21.5","1.8880000000000001","30","33.9891","-118.1852"
"2021-04-04T23:01:07.000Z","CCA 57th and Atlantic #1","14.2","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T23:03:07.000Z","CCA 57th and Atlantic #1","15.3","1.92","28","33.9891","-118.1852"
"2021-04-04T23:05:11.000Z","CCA 57th and Atlantic #1","15.9","1.92","28","33.9891","-118.1852"
"2021-04-04T23:07:15.000Z","CCA 57th and Atlantic #1","14.5","1.8880000000000001","28","33.9891","-118.1852"
"2021-04-04T23:09:07.000Z","CCA 57th and Atlantic #1","13.2","1.92","28","33.9891","-118.1852"
"2021-04-04T23:11:09.000Z","CCA 57th and Atlantic #1","12.1","1.92","28","33.9891","-118.1852"
"2021-04-04T23:13:12.000Z","CCA 57th and Atlantic #1","15.7","1.9040000000000001","29","33.9891","-118.1852"
"2021-04-04T23:15:07.000Z","CCA 57th and Atlantic #1","60","1.84","29","33.9891","-118.1852"
"2021-04-04T23:17:12.000Z","CCA 57th and Atlantic #1","44.4","1.8880000000000001","29","33.9891","-118.1852"
"2021-04-04T23:19:18.000Z","CCA 57th and Atlantic #1","141.2","1.76","29","33.9891","-118.1852"
"2021-04-04T23:21:07.000Z","CCA 57th and Atlantic #1","91.3","1.84","28","33.9891","-118.1852"
"2021-04-04T23:23:07.000Z","CCA 57th and Atlantic #1","96.4","1.824","28","33.9891","-118.1852"
"2021-04-04T23:25:09.000Z","CCA 57th and Atlantic #1","98.8","1.7920000000000003","29","33.9891","-118.1852"
"2021-04-04T23:27:09.000Z","CCA 57th and Atlantic #1","54.4","1.84","28","33.9891","-118.1852"
"2021-04-04T23:29:07.000Z","CCA 57th and Atlantic #1","138.1","1.744","28","33.9891","-118.1852"
"2021-04-04T23:31:12.000Z","CCA 57th and Atlantic #1","676.5","1.5360000000000003","28","33.9891","-118.1852"
"2021-04-04T23:33:12.000Z","CCA 57th and Atlantic #1","122.4","1.7280000000000002","29","33.9891","-118.1852"
"2021-04-04T23:37:09.000Z","CCA 57th and Atlantic #1","431.6","1.6160000000000003","29","33.9891","-118.1852"
"2021-04-04T23:39:07.000Z","CCA 57th and Atlantic #1","90.3","1.7760000000000002","29","33.9891","-118.1852"
"2021-04-04T23:41:08.000Z","CCA 57th and Atlantic #1","75.1","1.808","29","33.9891","-118.1852"
"2021-04-04T23:43:09.000Z","CCA 57th and Atlantic #1","77.8","1.7760000000000002","29","33.9891","-118.1852"
"2021-04-04T23:45:07.000Z","CCA 57th and Atlantic #1","119.6","1.744","29","33.9891","-118.1852"
"2021-04-04T23:47:16.000Z","CCA 57th and Atlantic #1","106.6","1.7120000000000002","29","33.9891","-118.1852"
"2021-04-04T23:49:13.000Z","CCA 57th and Atlantic #1","660","1.568","29","33.9891","-118.1852"
"2021-04-04T23:51:25.000Z","CCA 57th and Atlantic #1","632.5","1.6320000000000001","29","33.9891","-118.1852"
"2021-04-04T23:53:33.000Z","CCA 57th and Atlantic #1","682.3","1.5360000000000003","29","33.9891","-118.1852"
"2021-04-04T23:55:13.000Z","CCA 57th and Atlantic #1","591.3","1.52","29","33.9891","-118.1852"
"2021-04-04T23:57:11.000Z","CCA 57th and Atlantic #1","712.3","1.568","29","33.9891","-118.1852"
"2021-04-04T23:59:17.000Z","CCA 57th and Atlantic #1","765.9","1.36","30","33.9891","-118.1852"
"2021-04-05T00:01:20.000Z","CCA 57th and Atlantic #1","635.4","1.4080000000000001","30","33.9891","-118.1852"
"2021-04-05T00:03:17.000Z","CCA 57th and Atlantic #1","488.5","1.52","31","33.9891","-118.1852"
"2021-04-05T00:05:24.000Z","CCA 57th and Atlantic #1","500.3","1.6","31","33.9891","-118.1852"
"2021-04-05T00:07:11.000Z","CCA 57th and Atlantic #1","571.3","1.6","31","33.9891","-118.1852"
"2021-04-05T00:09:12.000Z","CCA 57th and Atlantic #1","95.5","1.744","32","33.9891","-118.1852"
"2021-04-05T00:11:11.000Z","CCA 57th and Atlantic #1","493.9","1.568","32","33.9891","-118.1852"
"2021-04-05T00:13:18.000Z","CCA 57th and Atlantic #1","513.9","1.2480000000000002","32","33.9891","-118.1852"
"2021-04-05T00:17:14.000Z","CCA 57th and Atlantic #1","739.7","1.296","32","33.9891","-118.1852"
"2021-04-05T00:19:13.000Z","CCA 57th and Atlantic #1","659.7","1.44","32","33.9891","-118.1852"
"2021-04-05T00:21:39.000Z","CCA 57th and Atlantic #1","507.2","1.44","32","33.9891","-118.1852"
"2021-04-05T00:23:32.000Z","CCA 57th and Atlantic #1","411.8","1.3920000000000001","32","33.9891","-118.1852"
"2021-04-05T00:25:21.000Z","CCA 57th and Atlantic #1","453.5","1.52","32","33.9891","-118.1852"
"2021-04-05T00:27:15.000Z","CCA 57th and Atlantic #1","38.2","1.7280000000000002","32","33.9891","-118.1852"
"2021-04-05T00:29:14.000Z","CCA 57th and Atlantic #1","330.6","1.568","32","33.9891","-118.1852"
"2021-04-05T00:31:11.000Z","CCA 57th and Atlantic #1","343.2","1.5360000000000003","33","33.9891","-118.1852"
"2021-04-05T00:33:16.000Z","CCA 57th and Atlantic #1","153.2","1.4880000000000002","33","33.9891","-118.1852"
"2021-04-05T00:35:13.000Z","CCA 57th and Atlantic #1","182.8","1.5520000000000003","33","33.9891","-118.1852"
"2021-04-05T00:37:11.000Z","CCA 57th and Atlantic #1","270","1.6160000000000003","32","33.9891","-118.1852"
"2021-04-05T00:43:22.000Z","CCA 57th and Atlantic #1","231.6","1.6160000000000003","33","33.9891","-118.1852"
"2021-04-05T00:47:16.000Z","CCA 57th and Atlantic #1","231.4","1.6320000000000001","33","33.9891","-118.1852"
"2021-04-05T00:49:11.000Z","CCA 57th and Atlantic #1","15.4","1.744","32","33.9891","-118.1852"
"2021-04-05T00:51:16.000Z","CCA 57th and Atlantic #1","12","1.808","32","33.9891","-118.1852"
"2021-04-05T00:59:16.000Z","CCA 57th and Atlantic #1","8.7","1.7280000000000002","33","33.9891","-118.1852"
"2021-04-05T01:01:19.000Z","CCA 57th and Atlantic #1","8.9","1.744","33","33.9891","-118.1852"
"2021-04-05T01:03:12.000Z","CCA 57th and Atlantic #1","8.8","1.7760000000000002","33","33.9891","-118.1852"
"2021-04-05T01:09:13.000Z","CCA 57th and Atlantic #1","8.5","1.744","33","33.9891","-118.1852"
"2021-04-05T01:11:12.000Z","CCA 57th and Atlantic #1","9","1.744","33","33.9891","-118.1852"
"2021-04-05T01:13:12.000Z","CCA 57th and Atlantic #1","9.8","1.744","33","33.9891","-118.1852"
"2021-04-05T01:15:11.000Z","CCA 57th and Atlantic #1","11.4","1.7760000000000002","33","33.9891","-118.1852"
"2021-04-05T01:17:13.000Z","CCA 57th and Atlantic #1","13.6","1.7280000000000002","34","33.9891","-118.1852"
"2021-04-05T01:19:13.000Z","CCA 57th and Atlantic #1","10.9","1.7280000000000002","33","33.9891","-118.1852"
"2021-04-05T01:21:12.000Z","CCA 57th and Atlantic #1","11.3","1.744","33","33.9891","-118.1852"
"2021-04-05T01:29:12.000Z","CCA 57th and Atlantic #1","12","1.7760000000000002","33","33.9891","-118.1852"
"2021-04-05T01:31:12.000Z","CCA 57th and Atlantic #1","11.3","1.76","33","33.9891","-118.1852"
"2021-04-05T01:34:00.000Z","CCA 57th and Atlantic #1","8.9","1.744","34","33.9891","-118.1852"
"2021-04-05T01:35:13.000Z","CCA 57th and Atlantic #1","9.5","1.7760000000000002","34","33.9891","-118.1852"
"2021-04-05T01:37:19.000Z","CCA 57th and Atlantic #1","9.8","1.744","34","33.9891","-118.1852"
"2021-04-05T01:39:35.000Z","CCA 57th and Atlantic #1","10.3","1.7280000000000002","34","33.9891","-118.1852"
"2021-04-05T01:41:12.000Z","CCA 57th and Atlantic #1","9.4","1.7120000000000002","34","33.9891","-118.1852"
"2021-04-05T01:43:12.000Z","CCA 57th and Atlantic #1","40.4","1.6320000000000001","34","33.9891","-118.1852"
"2021-04-05T01:45:19.000Z","CCA 57th and Atlantic #1","9","1.7280000000000002","34","33.9891","-118.1852"
